#,n,l,m,f.mean,f.sdev
#,u0: 37289.47137978341,type: wavelet,uMax: 37289.47137978341,nMax: 0,ellMax: 0
,51,34,10,5.197552570504343e-07,3.405960941354836e-07
,52,34,10,-5.877912178060426e-07,1.9404961137009666e-07
,53,34,10,1.1875312285224167e-06,2.2752520395857688e-07
,54,34,10,-1.3303914985020875e-06,2.202623505199169e-07
,55,34,10,1.1137107108800098e-06,1.9380315048512334e-07
,56,34,10,-5.915511100167519e-07,1.1326198044585286e-07
,57,34,10,8.549967610048985e-07,1.098316899395902e-07
,58,34,10,-3.955484539236607e-07,8.041876561287211e-08
,59,34,10,8.687233028176614e-07,1.0661921541918079e-07
,60,34,10,-4.042365662512556e-07,8.841069846216037e-08
,61,34,10,-2.2003557631484516e-07,7.333059499359945e-08
,62,34,10,-5.022140969133999e-08,5.329526323177054e-08
,63,34,10,5.811024204006618e-07,5.4271468489231997e-08
,64,34,10,-5.828082013124855e-07,4.516918396515099e-07
,65,34,10,-2.22970958109275e-07,6.636541861136239e-06
,66,34,10,-7.466555362276836e-06,1.600131466939978e-05
,67,34,10,4.922816676391427e-06,1.6469195718152254e-05
,68,34,10,8.90340655326892e-06,8.03023195376747e-06
,69,34,10,4.1009039502223514e-07,5.563808785897097e-06
,70,34,10,8.413839966060528e-06,1.3479785762743157e-05
,71,34,10,1.717491719289178e-06,1.9892727347031496e-05
,72,34,10,3.81170232243549e-06,1.7876415829745867e-05
,73,34,10,7.183517075127624e-07,1.3598643452436148e-05
,74,34,10,9.064277688208511e-06,1.033574225885892e-05
,75,34,10,2.0201279978715114e-05,9.731031126849417e-06
,76,34,10,3.916424715461975e-06,8.541220476856649e-06
,77,34,10,-9.000922214086126e-06,7.851207167722403e-06
,78,34,10,-3.898719495223744e-06,8.342889404257468e-06
,79,34,10,-5.927522298591115e-06,7.516042298464367e-06
,80,34,10,1.3147367637128942e-05,6.7455748065514444e-06
,81,34,10,-1.5665846770905147e-06,5.916315790584781e-06
,82,34,10,-2.506208049767292e-06,4.3602416776140985e-06
,83,34,10,-2.7864822076732945e-06,3.030840684382405e-06
,84,34,10,2.428631755290125e-07,2.3857726710937197e-06
,85,34,10,-2.283804016822669e-06,1.9636700464745044e-06
,86,34,10,-3.2607980378800598e-06,1.4581910438267932e-06
,87,34,10,-3.599035259866927e-06,1.2395139420828853e-06
,88,34,10,-1.2060329833800136e-06,1.512127209951105e-06
,89,34,10,-1.457894425822959e-06,1.6768412966091648e-06
,90,34,10,1.7190578580507699e-06,1.497997434909763e-06
,91,34,10,1.1535561644242247e-06,1.140487753102118e-06
,92,34,10,-4.929108599261163e-07,9.949295111699034e-07
,93,34,10,-6.710436430000301e-07,7.458294255082838e-07
,94,34,10,4.08722741526966e-07,5.676811320434472e-07
,95,34,10,6.78457897148697e-07,4.6453202890625076e-07
,0,34,12,8.180523422049494e-06,7.412733930354148e-07
,1,34,12,1.1037446739869967e-05,2.6860371170277383e-06
,2,34,12,2.283096847430167e-06,7.503099186887799e-06
,3,34,12,1.396251918998417e-06,2.085379584004403e-07
,4,34,12,-1.3501874191494863e-05,9.801952649057614e-06
,5,34,12,-1.648774887639936e-05,2.8166602954940884e-06
,6,34,12,3.6326020869359806e-08,3.3066477781766747e-07
,7,34,12,6.674553746203474e-07,7.532854843226492e-08
,8,34,12,-8.341209264706513e-07,1.2182582914192001e-05
,9,34,12,8.480467371638136e-06,1.1758043338027362e-05
,10,34,12,-4.003701907436943e-06,3.7924577385099383e-06
,11,34,12,2.5397114666927904e-05,1.1180097386444664e-06
,12,34,12,-2.9684061789698997e-06,4.48602212151336e-07
,13,34,12,1.7593459417021085e-06,1.7595608757020828e-07
,14,34,12,-6.823292082638674e-07,9.07104846750268e-08
,15,34,12,2.1918965066981438e-07,6.22171151397949e-08
,16,34,12,1.926861657268813e-06,7.52742776928749e-06
,17,34,12,-1.0738287823318792e-05,1.0668567628175515e-05
,18,34,12,-2.4827205943644337e-06,1.3905417022259628e-05
,19,34,12,5.561425083897674e-06,7.817690529876652e-06
,20,34,12,-7.503836049044871e-07,4.9927729134402074e-06
,21,34,12,-1.2536527257141293e-05,1.855858931748147e-06
,22,34,12,1.6051914873971095e-05,1.4214521014527563e-06
,23,34,12,-7.323579500134373e-06,7.296033268903724e-07
,24,34,12,-5.838735269581893e-06,4.962371066976526e-07
,25,34,12,-4.461080098857497e-06,3.773866371314466e-07
,26,34,12,1.924621801893713e-06,1.8095276831181985e-07
,27,34,12,-1.5137252380068782e-06,1.8059596578159157e-07
,28,34,12,-2.5316328254445803e-07,9.903554466378669e-08
,29,34,12,-9.238881501045925e-07,8.096067960269309e-08
,30,34,12,2.1524251492735467e-07,7.130935637485087e-08
,31,34,12,3.709726575874968e-08,4.685430997440469e-08
,32,34,12,1.8458241995516213e-06,2.889596218028444e-06
,33,34,12,-1.6682371718959098e-05,1.7576701746242535e-05
,34,34,12,-6.7898585462544624e-06,7.509535010316224e-06
,35,34,12,1.826548662662582e-05,1.593126977253061e-05
,36,34,12,1.1742914253876256e-05,1.625854233079697e-05
,37,34,12,2.055045367624465e-05,1.0395023340326628e-05
,38,34,12,-9.699871756289822e-06,8.599199821624293e-06
,39,34,12,1.2372780271562518e-05,8.788101079244202e-06
,40,34,12,-1.4209129782992352e-05,7.046998735273754e-06
,41,34,12,3.76540169770481e-06,4.333807483295803e-06
,42,34,12,1.6898568645621266e-06,2.393669977095924e-06
,43,34,12,-8.49313668926103e-06,1.623053810125293e-06
,44,34,12,-1.1503352706143929e-06,1.6050297546351157e-06
,45,34,12,8.150110196274047e-06,1.3092550226257536e-06
,46,34,12,-1.5475208513244394e-06,8.814385475086975e-07
,47,34,12,1.5748052142740666e-06,5.77679217767476e-07
,48,34,12,-2.7983745166803674e-07,4.803956270028234e-07
,49,34,12,-8.186868157268041e-07,5.821783877415459e-07
,50,34,12,8.395022571432759e-07,4.3443789780653864e-07
,51,34,12,-1.6144863057889076e-06,3.6548860737639646e-07
,52,34,12,1.7181256349783749e-06,1.762018982883166e-07
,53,34,12,3.408244663537057e-07,2.159309356905911e-07
,54,34,12,-4.7651428928530676e-07,2.0101056485000252e-07
,55,34,12,1.2229188478811786e-07,1.6096423392481795e-07
,56,34,12,-5.374863828380871e-08,1.1276353021309722e-07
,57,34,12,1.698723012446712e-07,9.502629062577386e-08
,58,34,12,-5.550247258411094e-07,7.371196940315654e-08
,59,34,12,7.432278679618719e-08,9.512362578661078e-08
,60,34,12,2.1436098521134641e-07,9.510693353347922e-08
,61,34,12,-1.0567784508837142e-07,5.670997381378401e-08
,62,34,12,5.2532958534181214e-08,5.7171690695452045e-08
,63,34,12,-2.215018260407798e-07,5.0566673653050237e-08
,64,34,12,1.6047335003457746e-07,4.330416473263472e-07
,65,34,12,9.45290693081392e-06,6.42427097465176e-06
,66,34,12,3.0876969809951726e-05,1.5621622427280674e-05
,67,34,12,1.551240574273903e-05,1.6278871318476048e-05
,68,34,12,-2.932250204971929e-06,8.305525405539962e-06
,69,34,12,-3.4018413730647474e-06,4.924140101627569e-06
,70,34,12,-6.422959825129841e-07,1.146995205830207e-05
,71,34,12,-1.1365822971053217e-05,1.705061679391975e-05
,72,34,12,8.91197475607328e-06,1.6450387056039292e-05
,73,34,12,3.7351828732848664e-05,1.3234909077911787e-05
,74,34,12,7.456204100675908e-06,1.0799881394028727e-05
,75,34,12,8.490444712862867e-06,9.429522468784339e-06
,76,34,12,-9.070093531212837e-06,8.204791514554672e-06
,77,34,12,4.066373569116182e-06,7.864180576267819e-06
,78,34,12,-8.957792945134144e-06,8.588635989266396e-06
,79,34,12,1.2245009397876094e-05,7.577773346721078e-06
,80,34,12,6.621030282794217e-07,6.737915350384517e-06
,81,34,12,-6.710307336825963e-06,5.729851411605543e-06
,82,34,12,4.589279975535951e-08,4.179857664498092e-06
,83,34,12,8.312832004912908e-06,2.9631406797174944e-06
,84,34,12,1.5931209393915713e-06,2.464877407304454e-06
,85,34,12,-2.3326150739828257e-06,2.065585176700871e-06
,86,34,12,-8.855919295037412e-07,1.643963599312607e-06
,87,34,12,-3.0918116143826562e-06,1.3026233930092078e-06
,88,34,12,-3.7329798708879655e-06,1.4478267645805162e-06
,89,34,12,1.1628543117988786e-06,1.6139507925250032e-06
,90,34,12,5.816877991245089e-07,1.4137814233480043e-06
,91,34,12,4.5681399473605266e-06,1.08307343664947e-06
,92,34,12,-1.0271181624397417e-06,9.395813188697494e-07
,93,34,12,-2.734464353743033e-06,7.704335568221367e-07
,94,34,12,-8.08165940740994e-07,6.03783167716123e-07
,95,34,12,2.01591895966893e-06,4.78421851828731e-07
,0,34,14,3.200545772190925e-06,7.565953754465676e-07
,1,34,14,1.1152380066435747e-05,2.696669267579149e-06
,2,34,14,8.16382090322269e-06,7.0587419839215145e-06
,3,34,14,3.95003815684789e-06,1.9166014777308786e-07
,4,34,14,2.2632333349619827e-06,8.498914583661785e-06
,5,34,14,2.9487814002987794e-05,2.6970378846083784e-06
,6,34,14,9.387514744810507e-07,3.203154191781379e-07
,7,34,14,7.170094529459205e-07,6.947994101894843e-08
,8,34,14,7.795353715910475e-06,1.2020028370530895e-05
,9,34,14,1.5372705542066314e-07,1.1499577886731387e-05
,10,34,14,3.849549392056123e-06,4.087777013308887e-06
,11,34,14,-1.6991395113305508e-05,1.0944680583195017e-06
,12,34,14,2.2323652045340183e-06,4.388255757268873e-07
,13,34,14,4.5447159267344543e-07,1.6060851441097818e-07
,14,34,14,7.661534192436046e-07,8.468476449944153e-08
,15,34,14,-1.8364660611434776e-07,5.866215762121468e-08
,16,34,14,-1.9136725771250737e-06,7.332874104037251e-06
,17,34,14,-1.5555263810288741e-06,9.309963414320363e-06
,18,34,14,-2.0063824415033278e-05,1.2120727822956045e-05
,19,34,14,-9.73195190309361e-06,8.027137248130051e-06
,20,34,14,-9.95123260832607e-06,5.764276582425191e-06
,21,34,14,2.3911306150379725e-05,1.7915883187094546e-06
,22,34,14,-2.0527150894712458e-05,1.253330418574343e-06
,23,34,14,6.076305828873806e-07,6.418338013427152e-07
,24,34,14,-6.803347593106672e-07,4.762341674564747e-07
,25,34,14,5.664239814243907e-07,3.7125891696264356e-07
,26,34,14,5.668627726295116e-07,1.678810108641035e-07
,27,34,14,3.791058829157696e-07,1.4917638433162608e-07
,28,34,14,3.7326713627265196e-07,8.705631946748799e-08
,29,34,14,5.111374581026366e-08,7.882312469789575e-08
,30,34,14,-7.590919088549302e-07,6.761569923251661e-08
,31,34,14,1.0795511702346289e-06,4.5503343104437125e-08
,32,34,14,8.81101848260939e-07,2.760186425299263e-06
,33,34,14,-3.577853286253213e-05,1.6982977127090325e-05
,34,34,14,-7.910236228311201e-07,7.608603942104761e-06
,35,34,14,2.4160280243203317e-05,1.3396366154141986e-05
,36,34,14,-8.482368729721216e-06,1.539208188180973e-05
,37,34,14,4.348184888318322e-06,1.0573695250388612e-05
,38,34,14,-4.85882697179399e-06,8.691693373780792e-06
,39,34,14,-6.3081264371935046e-06,8.945582948394087e-06
,40,34,14,-1.1363446600931857e-05,7.498882063163269e-06
,41,34,14,-5.329321242863002e-06,4.28522078673496e-06
,42,34,14,4.9831471478051995e-06,2.287284966076122e-06
,43,34,14,1.3284797015608797e-05,1.5350283425593096e-06
,44,34,14,-2.526727001609196e-06,1.4456276381975246e-06
,45,34,14,-7.440142328418167e-06,1.2861449039588404e-06
,46,34,14,2.415288462168107e-06,8.155017291501542e-07
,47,34,14,-1.1998955757797568e-06,5.632716586839581e-07
,48,34,14,1.1342579091256459e-06,4.6017851420656004e-07
,49,34,14,-5.454592178702328e-07,5.169034041431029e-07
,50,34,14,2.4593914036072184e-06,4.399865629854186e-07
,51,34,14,-1.3392125179279902e-06,3.237749606998934e-07
,52,34,14,5.497687918138863e-07,1.7955208890286893e-07
,53,34,14,-3.391900932164229e-07,1.6703417350955038e-07
,54,34,14,2.1113522638741145e-07,1.872787294910511e-07
,55,34,14,1.9541643669757655e-07,1.3891713608344565e-07
,56,34,14,1.284999514316312e-08,1.1194224544325075e-07
,57,34,14,1.3987036654479862e-07,7.54989075560887e-08
,58,34,14,-8.261879059387226e-08,6.262548110763669e-08
,59,34,14,1.3049236718193686e-07,9.791824666561834e-08
,60,34,14,4.855216764503271e-08,8.954625409335326e-08
,61,34,14,-4.913069214738727e-07,5.809447049712838e-08
,62,34,14,3.1329229993650906e-07,5.850827580000779e-08
,63,34,14,2.479191078361474e-07,4.776768607277313e-08
,64,34,14,4.3057686191788924e-07,4.1232364623761664e-07
,65,34,14,1.15011388797334e-05,6.092637802575373e-06
,66,34,14,1.3427668264566963e-05,1.4910316114990044e-05
,67,34,14,2.1275982095425055e-06,1.5965608543923454e-05
,68,34,14,6.241580032390507e-06,8.566660224883554e-06
,69,34,14,-5.117558287951693e-06,4.323278137138276e-06
,70,34,14,-2.8949292409412978e-06,9.42756268724547e-06
,71,34,14,-1.1671694574297705e-05,1.465929821589098e-05
,72,34,14,-8.890866811305232e-06,1.477488596800347e-05
,73,34,14,1.8886655579015992e-05,1.3021423668856102e-05
,74,34,14,8.853592142292007e-06,1.1509376736657017e-05
,75,34,14,-1.7117166490841193e-05,9.391744962026912e-06
,76,34,14,-3.259471176513906e-07,7.952152678892806e-06
,77,34,14,-8.251599617180784e-06,8.099139094994694e-06
,78,34,14,-1.2443280311267237e-05,8.875262356409171e-06
,79,34,14,8.815844099484734e-06,8.08685102868275e-06
,80,34,14,-1.9667659546018655e-06,6.8721890407257786e-06
,81,34,14,-9.455202717139e-06,5.838379067377078e-06
,82,34,14,-7.056730791989031e-06,4.784835033387078e-06
,83,34,14,5.851213338976481e-07,3.227252172273049e-06
,84,34,14,2.291613269291009e-06,2.3498718064213398e-06
,85,34,14,-8.05091459730182e-07,1.9577470580826985e-06
,86,34,14,2.804412753320639e-06,1.5438803496516577e-06
,87,34,14,2.8179708822935045e-06,1.3102931355085924e-06
,88,34,14,1.7892764775887252e-06,1.313789219826353e-06
,89,34,14,-5.844601273506042e-06,1.3789401782419832e-06
,90,34,14,-4.396183487813659e-06,1.3344349758124245e-06
,91,34,14,-1.1876769363630759e-06,1.1817591668096178e-06
,92,34,14,2.323559360893402e-06,8.499626427927633e-07
,93,34,14,1.0784352705084247e-06,6.029150053835203e-07
,94,34,14,1.995835966047945e-08,5.288748676870649e-07
,95,34,14,-1.0095359845409181e-07,5.083381302193928e-07
,0,34,16,7.733071811034138e-06,7.339769992007612e-07
,1,34,16,3.0481164923084028e-05,2.629616382072341e-06
,2,34,16,-1.5153818940796775e-06,7.277549996645714e-06
,3,34,16,-4.4381080875308204e-06,1.807150037355837e-07
,4,34,16,-3.915013699183654e-06,9.092007792730454e-06
,5,34,16,7.824384858300898e-06,2.6885526834348883e-06
,6,34,16,-4.134765826315504e-06,2.930509462760362e-07
,7,34,16,6.510284321613031e-07,7.11242735529641e-08
,8,34,16,4.96850934620679e-07,1.1372253872249861e-05
,9,34,16,9.324089969011898e-06,1.0970153470591746e-05
,10,34,16,-1.4609745141275578e-05,3.930188884019552e-06
,11,34,16,1.9095059214450816e-05,1.0538588706840918e-06
,12,34,16,-1.488658815615649e-06,4.151522108238787e-07
,13,34,16,-1.021841105859921e-06,1.4486056397452008e-07
,14,34,16,-6.75619118167111e-07,7.931798542932404e-08
,15,34,16,3.9974273821969555e-08,5.898680181234516e-08
,16,34,16,5.695140706442521e-06,7.091281031934499e-06
,17,34,16,1.0074715697371996e-06,8.098035360654633e-06
,18,34,16,3.3981375876599308e-06,1.1552411737686647e-05
,19,34,16,-2.5357009070841838e-06,8.140081786266187e-06
,20,34,16,4.866623826937792e-06,5.634137607082255e-06
,21,34,16,-7.204001284173985e-06,1.7866779569213784e-06
,22,34,16,1.1935119138493863e-05,1.2185552380319773e-06
,23,34,16,2.9311329991205444e-07,6.34215617373414e-07
,24,34,16,1.5657940725268452e-06,4.384452395803884e-07
,25,34,16,-1.5548815529657308e-06,3.5207856394789984e-07
,26,34,16,5.022246647648201e-08,1.4519822900290158e-07
,27,34,16,-4.332738700609888e-07,1.4343167603974781e-07
,28,34,16,1.1390934375644901e-07,7.904126115801914e-08
,29,34,16,-4.861698415287323e-07,7.813060479104704e-08
,30,34,16,2.118060996769313e-08,6.73159644477243e-08
,31,34,16,1.0979064176623985e-07,4.3114725095550386e-08
,32,34,16,1.0031248383600257e-06,2.6219869911569937e-06
,33,34,16,-1.0454651626625172e-05,1.6729962792870025e-05
,34,34,16,-5.935817207635209e-06,7.454378949435479e-06
,35,34,16,-3.3621173324863885e-07,1.0882409030574992e-05
,36,34,16,3.45422101337696e-06,1.3737880234256817e-05
,37,34,16,-9.357268470274866e-06,1.0128640278233565e-05
,38,34,16,-6.755249934062941e-06,8.749325712044645e-06
,39,34,16,-4.674108971492087e-06,9.881341324476686e-06
,40,34,16,-1.4418127068875584e-06,6.99090495573454e-06
,41,34,16,-5.35211842450511e-06,4.515182183147244e-06
,42,34,16,-4.2007434467158145e-06,2.2886985101266104e-06
,43,34,16,-2.1438115309960487e-06,1.552517940191437e-06
,44,34,16,-1.4701402121698143e-08,1.41753229426114e-06
,45,34,16,6.336824983180694e-06,1.3247352347807817e-06
,46,34,16,1.2676144824857064e-06,8.536114529851705e-07
,47,34,16,-8.560582827503247e-07,4.5506250319561996e-07
,48,34,16,1.2945291127070885e-06,4.7345723386745536e-07
,49,34,16,-8.106673141675536e-07,4.6925175673263375e-07
,50,34,16,2.926184642422942e-07,4.398477152123619e-07
,51,34,16,-2.0198512387368988e-07,3.063785786184124e-07
,52,34,16,2.894313359187007e-07,1.6259638916727057e-07
,53,34,16,7.935026778833838e-08,1.4303811342889156e-07
,54,34,16,4.7241819011189344e-08,1.5071666240280594e-07
,55,34,16,-2.522100391211798e-07,1.3398387888658547e-07
,56,34,16,8.817883529715604e-08,1.0384532358653372e-07
,57,34,16,1.3099203234845516e-07,7.110613907824021e-08
,58,34,16,-2.019012769003172e-07,6.228941366787853e-08
,59,34,16,-1.2903748162933655e-07,9.560704845235096e-08
,60,34,16,2.75151259397157e-07,8.420607909483593e-08
,61,34,16,-3.702602004020248e-08,5.447514683777648e-08
,62,34,16,4.9269982370573134e-08,5.1626565815540944e-08
,63,34,16,-1.4854685645018522e-07,4.6771045849233976e-08
,64,34,16,4.948556846430293e-08,3.891048105783413e-07
,65,34,16,4.893696853391175e-06,5.864628873313511e-06
,66,34,16,2.146750808826086e-05,1.4441693809295963e-05
,67,34,16,1.4611154987699286e-05,1.552173228828052e-05
,68,34,16,1.1624683788355156e-06,8.675960987470736e-06
,69,34,16,-2.6820939293458487e-06,4.034764122551959e-06
,70,34,16,-3.5301547297740366e-06,7.375983680395774e-06
,71,34,16,-1.5044073041577915e-05,1.1986680437242489e-05
,72,34,16,-5.13887751294896e-06,1.3384901626671194e-05
,73,34,16,3.151079458595038e-05,1.2191687315675539e-05
,74,34,16,2.3188238724145793e-05,1.1862419835673784e-05
,75,34,16,1.842311546956573e-06,9.635781786913325e-06
,76,34,16,-1.456629678674765e-05,8.195248823640908e-06
,77,34,16,4.150562714347211e-06,8.245192398497418e-06
,78,34,16,3.388709068994248e-06,9.433493266567526e-06
,79,34,16,-5.232256542084092e-06,8.675112768898185e-06
,80,34,16,-1.0100350433380346e-05,7.486285205646601e-06
,81,34,16,1.4688677634989044e-06,6.2024949943756834e-06
,82,34,16,-8.471440685865545e-06,4.888854453645482e-06
,83,34,16,5.661785084991823e-06,3.2691740249044116e-06
,84,34,16,-5.867463213805044e-07,2.32770633830845e-06
,85,34,16,9.78751873015217e-07,1.7763159563324284e-06
,86,34,16,-3.5293037583169027e-06,1.5042889646773552e-06
,87,34,16,-1.4640473019126969e-06,1.3581397936840807e-06
,88,34,16,-1.374844144458958e-06,1.3259730458725933e-06
,89,34,16,1.7480807090655862e-06,1.3581579907731793e-06
,90,34,16,2.3227542671440357e-06,1.2927031282225059e-06
,91,34,16,3.363288501651887e-07,1.1697699482416077e-06
,92,34,16,-7.138607641912284e-07,8.831911346416678e-07
,93,34,16,4.0776829340487366e-07,5.90349294709172e-07
,94,34,16,2.0076859422999488e-07,4.172301434939525e-07
,95,34,16,6.306018731037593e-07,4.436684679463476e-07
,0,34,18,-8.033117658154825e-06,7.596794111436671e-07
,1,34,18,-2.3696434004384143e-05,2.683602117756658e-06
,2,34,18,1.8987203434573908e-05,6.829263566674668e-06
,3,34,18,4.9160823316001595e-08,1.7030248730320768e-07
,4,34,18,-4.027649248072733e-06,8.324480292934124e-06
,5,34,18,6.850137076886988e-07,2.4713841720349066e-06
,6,34,18,-1.268103531778995e-06,2.706165109679811e-07
,7,34,18,6.685012418087996e-07,6.813847860375685e-08
,8,34,18,-2.75092547472121e-06,1.077324545484505e-05
,9,34,18,-2.868002661394701e-07,1.0051271669031544e-05
,10,34,18,6.648586140659199e-06,4.198921936498376e-06
,11,34,18,-2.2807309710045005e-05,1.0202035323209703e-06
,12,34,18,7.660698089327509e-07,3.7433957728249566e-07
,13,34,18,-8.748100552065092e-07,1.3381014006915633e-07
,14,34,18,5.955904573367264e-07,8.045410242587636e-08
,15,34,18,7.785990313560582e-08,5.7616802274446975e-08
,16,34,18,-7.2821173305212066e-06,6.803335043661323e-06
,17,34,18,2.4664115876699954e-06,7.002284041692184e-06
,18,34,18,-1.3290806753157339e-06,1.0901900786226093e-05
,19,34,18,-1.1053818666521466e-05,8.727027975883457e-06
,20,34,18,-7.73726400332638e-06,5.417465668484528e-06
,21,34,18,1.795789582401193e-05,1.9501793643208998e-06
,22,34,18,-2.149673648615224e-05,1.2959139655699508e-06
,23,34,18,1.1092137581195649e-06,6.469909817178999e-07
,24,34,18,-9.951110635185625e-07,4.0499137925229205e-07
,25,34,18,1.36725598952976e-06,3.0621766136329607e-07
,26,34,18,-9.103047948749726e-07,1.2391621504250286e-07
,27,34,18,3.611373514331916e-08,1.4305210725136875e-07
,28,34,18,2.9320763404114606e-07,8.074140739591349e-08
,29,34,18,-1.2436544398319749e-08,8.221585906712946e-08
,30,34,18,-5.780710692250717e-07,7.15136157434801e-08
,31,34,18,7.465361310264205e-07,4.0587492809614595e-08
,32,34,18,-4.786006567833899e-07,2.4576804327989185e-06
,33,34,18,1.346291715739633e-05,1.5742652349438614e-05
,34,34,18,1.233794220773513e-05,7.442910136619642e-06
,35,34,18,1.9789985010146393e-06,8.765054401205095e-06
,36,34,18,-2.99514443147519e-06,1.2575227178682429e-05
,37,34,18,-2.3865277496864072e-06,1.1298602577613897e-05
,38,34,18,6.380764328934977e-06,8.788005295247896e-06
,39,34,18,-1.0296413984651154e-06,1.0174904782328359e-05
,40,34,18,2.2621138790958875e-06,7.44303607539658e-06
,41,34,18,-4.928659475237088e-06,4.514152684577038e-06
,42,34,18,4.177372472956181e-06,2.334136789970745e-06
,43,34,18,6.6916949974323555e-06,1.5207273247524762e-06
,44,34,18,-3.816452773308177e-06,1.5699560070949242e-06
,45,34,18,-6.000673354155139e-06,1.2184110506733985e-06
,46,34,18,7.112948246541962e-07,8.793876474491875e-07
,47,34,18,-2.0817278637622804e-07,4.427063238134412e-07
,48,34,18,1.9767940767049302e-07,4.457400787015572e-07
,49,34,18,-1.1891307666835494e-06,4.4494126520216124e-07
,50,34,18,2.9788280529091026e-07,3.7120566451249834e-07
,51,34,18,1.7047788796015297e-07,2.750186616655975e-07
,52,34,18,-1.378460568034574e-07,1.4179657446507426e-07
,53,34,18,-1.1636450232940652e-07,1.2027557344135896e-07
,54,34,18,2.0489396661772796e-07,1.5082952745713602e-07
,55,34,18,1.092959334203774e-08,1.3583139858078456e-07
,56,34,18,-8.023549291247081e-08,1.0873143220280669e-07
,57,34,18,1.6533334435306897e-07,7.21655912487205e-08
,58,34,18,-6.346520902653217e-08,6.36982975683652e-08
,59,34,18,5.3158222453300604e-08,9.45650062138679e-08
,60,34,18,-3.142506557067945e-09,8.742682729571927e-08
,61,34,18,-2.312030651999394e-07,5.422514067705108e-08
,62,34,18,3.1553366241866114e-07,4.877782387914449e-08
,63,34,18,1.3429360012415486e-07,4.692301491191578e-08
,64,34,18,1.0054487021539454e-08,3.696194985657243e-07
,65,34,18,7.333534395732133e-07,5.476642684317195e-06
,66,34,18,-1.5169739415573237e-05,1.3842505957779161e-05
,67,34,18,-8.12004349229866e-06,1.5107603411484913e-05
,68,34,18,-5.041702616783285e-06,8.695659965616315e-06
,69,34,18,2.30770099079793e-06,3.710075339458978e-06
,70,34,18,-2.4208762338436097e-06,6.0390725348668205e-06
,71,34,18,-4.482263225674779e-06,1.0046831133866747e-05
,72,34,18,-1.0596239700410577e-05,1.142192747126443e-05
,73,34,18,-1.9785008972650688e-05,1.202821409189168e-05
,74,34,18,-2.0085384939030895e-05,1.1846757885290109e-05
,75,34,18,-2.8149048375827926e-06,9.970759074209724e-06
,76,34,18,-1.8577085774691035e-06,8.290729855260816e-06
,77,34,18,2.4543980605515683e-06,8.177361150644402e-06
,78,34,18,-1.6690945772145725e-06,9.413409361043918e-06
,79,34,18,2.494399971824141e-06,8.975026106822887e-06
,80,34,18,7.457376018064794e-06,7.296034757931769e-06
,81,34,18,-2.5499100839076582e-06,5.859773675448715e-06
,82,34,18,1.487770692927166e-06,4.776696999487622e-06
,83,34,18,-7.777159533244486e-06,3.3521767929733424e-06
,84,34,18,1.6431784284749944e-07,2.4182750286737455e-06
,85,34,18,5.1906629564728434e-06,1.7580153199713286e-06
,86,34,18,1.7721902342324137e-06,1.3858487803731788e-06
,87,34,18,2.9653552591292835e-06,1.398703136602213e-06
,88,34,18,-6.361437453460895e-07,1.4759599271564368e-06
,89,34,18,-2.116454646452779e-06,1.40354742432301e-06
,90,34,18,-2.1245929877231523e-06,1.241608169921358e-06
,91,34,18,-7.758312428626975e-07,1.0953740450100885e-06
,92,34,18,8.226685256307239e-07,9.053765688923804e-07
,93,34,18,3.924253633943139e-07,6.464238008845343e-07
,94,34,18,-5.695372342109769e-07,4.4538024291953623e-07
,95,34,18,3.742267012070145e-07,3.8869802880150024e-07
,0,34,20,-2.2004519979112365e-06,7.186232158998273e-07
,1,34,20,-6.7676070184392375e-06,2.6884079406776958e-06
,2,34,20,3.8471082201864215e-06,6.505452291073086e-06
,3,34,20,-4.067730515473436e-06,1.6195025493294828e-07
,4,34,20,-3.6215229288071527e-06,7.575972201760914e-06
,5,34,20,-2.077694272216275e-05,2.2972635565811247e-06
,6,34,20,-7.467371168547088e-06,2.4254035939138336e-07
,7,34,20,8.598295996801524e-07,7.083576842324583e-08
,8,34,20,2.6557755409775402e-06,1.0366638195990966e-05
,9,34,20,-6.375537188755107e-06,1.0073044549878675e-05
,10,34,20,-1.5873258454626338e-06,4.326460874305337e-06
,11,34,20,1.230418397923696e-05,1.0312350066945845e-06
,12,34,20,-5.772711826032251e-06,3.249269224525415e-07
,13,34,20,-2.889511289255806e-07,1.2515101386988452e-07
,14,34,20,-5.726098615328748e-07,7.988516722378543e-08
,15,34,20,2.0180642832484512e-07,6.185242804082901e-08
,16,34,20,4.554981359706254e-06,6.378550243615083e-06
,17,34,20,-7.60291714745504e-06,6.4037605674750925e-06
,18,34,20,-1.2238984541368983e-06,1.0310565000709861e-05
,19,34,20,-1.2090906639350026e-05,8.786912911365003e-06
,20,34,20,1.778128347746911e-05,5.678689637000265e-06
,21,34,20,-2.4633189754384233e-05,1.9307383376599154e-06
,22,34,20,2.1040691174419356e-05,1.3055123389981984e-06
,23,34,20,-3.7437428955655454e-06,5.665440972685613e-07
,24,34,20,-5.722538984245938e-07,3.578802940419664e-07
,25,34,20,-9.155659031172153e-07,2.7313000972597e-07
,26,34,20,1.496319945260889e-07,1.0910819595417543e-07
,27,34,20,1.5760767452296023e-07,1.4381933078366184e-07
,28,34,20,-9.659221807643519e-08,7.995189703797283e-08
,29,34,20,-2.3866810225218463e-07,8.564481436319126e-08
